"OccMetID","Area_Title","Primary_State","Occupation_Title","Occupation_Group","Total_Employees_Met","Employee_PCT_Met","Jobs_1000_Met","Loc_Quotient_Met","H_Mean_Met","A_Mean_Met","Mean_PCT_Met","H_PCT10_Met","H_PCT25_Met","H_Median_Met","H_PCT75_Met","H_PCT90_Met","A_PCT10_Met","A_PCT25_Met","A_Median_Met","A_PCT75_Met","A_PCT90_Met","Annual_Met","Hourly_Met"
137365,"Yakima, WA",WA,Detectives and Criminal Investigators,detailed,30,3.90,0.361,0.47,49.98,103960.00,0.50,31.08,37.66,47.40,62.75,64.60,64650.00,78320.00,98590.00,130520.00,134370.00,"",""
137366,"Yakima, WA",WA,Police and Sheriff's Patrol Officers,detailed,340,5.10,3.745,0.79,40.33,83880.00,1.20,29.55,36.96,39.17,48.50,48.50,61460.00,76880.00,81470.00,100890.00,100890.00,"",""
137367,"Yakima, WA",WA,Security Guards,detailed,360,6.40,3.906,0.52,18.51,38510.00,2.10,14.39,14.67,17.62,21.77,24.40,29920.00,30510.00,36650.00,45280.00,50750.00,"",""
137368,"Yakima, WA",WA,"Protective Service Workers, All Other",detailed,150,13.00,1.607,2.26,19.21,39950.00,4.20,14.11,14.36,18.85,23.54,23.84,29360.00,29880.00,39200.00,48970.00,49580.00,"",""
137369,"Yakima, WA",WA,Food Preparation and Serving Related Occupations,major,7130,1.10,78.344,0.99,16.34,33990.00,0.70,13.86,14.10,14.63,17.27,21.55,28820.00,29330.00,30430.00,35910.00,44820.00,"",""
137370,"Yakima, WA",WA,Chefs and Head Cooks,detailed,50,17.60,0.597,0.65,25.12,52250.00,3.50,17.07,18.94,23.61,30.08,35.69,35500.00,39390.00,49100.00,62560.00,74240.00,"",""
137371,"Yakima, WA",WA,First-Line Supervisors of Food Preparation and Serving Workers,detailed,740,5.70,8.097,1.10,20.24,42110.00,1.60,14.38,15.27,18.23,22.69,28.50,29900.00,31770.00,37920.00,47190.00,59280.00,"",""
137372,"Yakima, WA",WA,"Cooks, Fast Food",detailed,390,24.70,4.330,0.79,15.04,31290.00,1.40,14.11,14.61,14.84,14.88,16.68,29340.00,30400.00,30880.00,30950.00,34680.00,"",""
137373,"Yakima, WA",WA,"Cooks, Institution and Cafeteria",detailed,340,2.40,3.763,1.35,18.49,38450.00,0.80,14.58,15.21,18.27,19.18,23.94,30320.00,31640.00,38000.00,39900.00,49800.00,"",""
137374,"Yakima, WA",WA,"Cooks, Restaurant",detailed,510,4.00,5.589,0.66,17.15,35670.00,1.20,14.58,14.87,17.21,17.86,21.34,30320.00,30920.00,35810.00,37140.00,44380.00,"",""
137375,"Yakima, WA",WA,"Cooks, Short Order",detailed,40,13.60,0.462,0.52,15.99,33270.00,9.80,13.88,14.59,14.82,17.99,20.72,28870.00,30350.00,30820.00,37420.00,43100.00,"",""
137376,"Yakima, WA",WA,Food Preparation Workers,detailed,420,11.10,4.590,0.83,16.13,33550.00,1.30,14.21,14.73,14.99,17.11,18.49,29560.00,30650.00,31180.00,35600.00,38460.00,"",""
137377,"Yakima, WA",WA,Bartenders,detailed,220,9.90,2.451,0.71,18.26,37980.00,3.50,13.70,13.94,14.84,21.80,27.64,28490.00,28990.00,30860.00,45340.00,57480.00,"",""
137378,"Yakima, WA",WA,Fast Food and Counter Workers,detailed,3140,4.00,34.500,1.57,14.72,30620.00,0.50,13.80,14.04,14.22,14.67,16.94,28700.00,29200.00,29570.00,30520.00,35230.00,"",""
137379,"Yakima, WA",WA,Waiters and Waitresses,detailed,560,6.70,6.164,0.48,19.30,40130.00,3.70,13.69,14.04,14.87,23.15,29.96,28480.00,29200.00,30920.00,48160.00,62310.00,"",""
137380,"Yakima, WA",WA,"Food Servers, Nonrestaurant",detailed,220,11.20,2.469,1.43,14.74,30670.00,0.70,13.70,14.34,14.52,14.56,15.32,28500.00,29820.00,30190.00,30280.00,31860.00,"",""
137381,"Yakima, WA",WA,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,100,10.00,1.109,0.46,15.50,32240.00,2.50,13.92,14.32,14.64,14.87,20.42,28950.00,29780.00,30440.00,30920.00,42470.00,"",""
137382,"Yakima, WA",WA,Dishwashers,detailed,270,8.10,2.951,1.10,15.21,31630.00,1.10,13.69,13.79,14.45,14.99,18.39,28480.00,28690.00,30050.00,31180.00,38250.00,"",""
137383,"Yakima, WA",WA,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,110,11.40,1.249,0.54,15.19,31590.00,2.30,13.84,13.97,14.16,14.64,17.23,28780.00,29060.00,29450.00,30460.00,35840.00,"",""
137384,"Yakima, WA",WA,Building and Grounds Cleaning and Maintenance Occupations,major,2680,2.50,29.435,1.01,17.13,35640.00,0.60,14.04,14.39,14.72,18.46,23.33,29200.00,29940.00,30620.00,38410.00,48520.00,"",""
137385,"Yakima, WA",WA,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,60,11.60,0.664,0.61,20.84,43340.00,4.90,17.23,18.21,18.51,23.16,28.19,35830.00,37870.00,38510.00,48160.00,58630.00,"",""
137386,"Yakima, WA",WA,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,1610,3.80,17.685,1.22,16.94,35230.00,0.80,14.24,14.55,14.65,18.46,23.11,29630.00,30250.00,30480.00,38410.00,48060.00,"",""
137387,"Yakima, WA",WA,Maids and Housekeeping Cleaners,detailed,480,4.60,5.266,1.03,14.89,30970.00,0.60,13.91,14.08,14.30,14.65,17.23,28940.00,29290.00,29740.00,30480.00,35840.00,"",""
137388,"Yakima, WA",WA,Landscaping and Groundskeeping Workers,detailed,420,6.50,4.605,0.73,18.19,37840.00,1.70,13.69,14.36,17.08,21.55,24.50,28480.00,29860.00,35520.00,44830.00,50960.00,"",""
137389,"Yakima, WA",WA,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,50,34.00,0.513,2.80,20.98,43630.00,8.20,14.81,18.03,18.70,23.78,29.97,30800.00,37510.00,38890.00,49460.00,62340.00,"",""
137390,"Yakima, WA",WA,Personal Care and Service Occupations,major,3350,22.20,36.747,2.02,15.66,32580.00,2.80,14.24,14.24,14.24,14.33,18.55,29610.00,29610.00,29610.00,29810.00,38580.00,"",""
137391,"Yakima, WA",WA,First-Line Supervisors of Gambling Services Workers,detailed,40,3.80,0.412,2.97,,,,,,,,,,,,,,"",""
137392,"Yakima, WA",WA,First-Line Supervisors of Personal Service Workers,detailed,30,18.30,0.355,0.49,22.42,46630.00,5.40,16.15,18.30,22.21,27.16,29.04,33590.00,38070.00,46200.00,56480.00,60400.00,"",""
137393,"Yakima, WA",WA,Animal Caretakers,detailed,50,11.50,0.580,0.36,15.74,32740.00,1.50,13.69,13.88,14.43,17.23,17.76,28480.00,28880.00,30010.00,35850.00,36940.00,"",""
137394,"Yakima, WA",WA,Gambling Dealers,detailed,140,12.90,1.530,3.33,16.15,33590.00,7.20,13.69,13.69,14.52,14.63,17.99,28480.00,28480.00,30210.00,30420.00,37430.00,"",""
137395,"Yakima, WA",WA,Amusement and Recreation Attendants,detailed,90,11.30,0.933,0.50,14.92,31030.00,1.10,13.69,13.89,14.09,14.45,17.48,28480.00,28900.00,29320.00,30050.00,36360.00,"",""
137396,"Yakima, WA",WA,"Hairdressers, Hairstylists, and Cosmetologists",detailed,70,10.70,0.748,0.37,19.90,41380.00,2.40,14.54,17.64,17.83,22.39,22.82,30250.00,36700.00,37090.00,46570.00,47460.00,"",""
137397,"Yakima, WA",WA,Childcare Workers,detailed,240,18.70,2.585,0.83,14.84,30860.00,1.20,13.69,13.92,14.25,14.65,17.00,28480.00,28950.00,29640.00,30470.00,35360.00,"",""
137398,"Yakima, WA",WA,Exercise Trainers and Group Fitness Instructors,detailed,140,9.10,1.510,0.96,21.86,45470.00,3.00,14.01,17.21,22.11,23.70,28.49,29150.00,35800.00,45980.00,49300.00,59270.00,"",""
137399,"Yakima, WA",WA,Recreation Workers,detailed,110,6.60,1.210,0.65,16.78,34910.00,1.40,13.88,14.17,14.87,18.03,21.73,28860.00,29470.00,30930.00,37490.00,45190.00,"",""
137400,"Yakima, WA",WA,Residential Advisors,detailed,50,20.40,0.601,0.91,16.21,33710.00,1.80,13.69,14.43,14.61,17.99,22.57,28480.00,30020.00,30390.00,37410.00,46950.00,"",""
137401,"Yakima, WA",WA,Sales and Related Occupations,major,8140,1.60,89.365,0.95,20.59,42820.00,0.80,13.75,14.09,16.11,22.31,33.95,28590.00,29310.00,33500.00,46400.00,70610.00,"",""
137402,"Yakima, WA",WA,First-Line Supervisors of Retail Sales Workers,detailed,880,2.40,9.717,1.20,24.41,50780.00,1.80,16.73,18.02,22.06,28.55,36.07,34800.00,37480.00,45880.00,59380.00,75030.00,"",""
137403,"Yakima, WA",WA,First-Line Supervisors of Non-Retail Sales Workers,detailed,100,10.10,1.150,0.66,39.50,82150.00,2.90,23.48,29.54,37.19,47.33,59.14,48840.00,61450.00,77360.00,98450.00,123000.00,"",""
137404,"Yakima, WA",WA,Cashiers,detailed,2070,3.80,22.681,0.96,14.94,31080.00,0.50,13.69,13.78,14.08,14.45,17.44,28480.00,28650.00,29280.00,30060.00,36280.00,"",""
137405,"Yakima, WA",WA,Counter and Rental Clerks,detailed,320,5.10,3.479,1.32,17.67,36750.00,1.10,14.01,14.37,16.53,21.05,22.51,29140.00,29900.00,34380.00,43780.00,46830.00,"",""
137406,"Yakima, WA",WA,Parts Salespersons,detailed,240,5.80,2.678,1.42,19.15,39820.00,1.50,14.01,14.54,17.57,22.33,27.87,29140.00,30240.00,36540.00,46450.00,57970.00,"",""
137407,"Yakima, WA",WA,Retail Salespersons,detailed,2770,2.30,30.458,1.16,16.84,35030.00,0.80,13.76,14.05,14.39,17.20,22.16,28610.00,29220.00,29930.00,35770.00,46100.00,"",""
137408,"Yakima, WA",WA,Advertising Sales Agents,detailed,40,10.60,0.455,0.66,23.78,49460.00,5.20,14.61,16.91,18.65,23.80,43.26,30380.00,35160.00,38790.00,49500.00,89980.00,"",""
137409,"Yakima, WA",WA,Insurance Sales Agents,detailed,200,16.60,2.224,0.74,30.88,64220.00,6.50,14.60,17.62,22.51,30.14,50.10,30380.00,36640.00,46810.00,62680.00,104210.00,"",""
137410,"Yakima, WA",WA,"Securities, Commodities, and Financial Services Sales Agents",detailed,130,32.10,1.418,0.47,25.73,53520.00,7.30,17.62,17.77,22.66,28.05,37.18,36640.00,36960.00,47130.00,58350.00,77330.00,"",""
137411,"Yakima, WA",WA,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,220,8.40,2.375,0.33,31.66,65840.00,4.10,17.47,22.46,27.77,37.28,59.59,36350.00,46710.00,57770.00,77540.00,123940.00,"",""
137412,"Yakima, WA",WA,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,50,26.30,0.536,0.28,63.25,131550.00,4.40,30.80,37.46,59.79,76.56,98.00,64070.00,77920.00,124360.00,159250.00,203830.00,"",""
137413,"Yakima, WA",WA,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,770,4.20,8.453,0.96,34.76,72310.00,2.10,18.37,22.91,29.66,38.84,57.15,38210.00,47650.00,61680.00,80780.00,118870.00,"",""
137414,"Yakima, WA",WA,Demonstrators and Product Promoters,detailed,70,12.90,0.762,2.64,16.24,33770.00,1.90,14.10,14.16,14.47,17.25,21.95,29320.00,29450.00,30100.00,35890.00,45660.00,"",""
137415,"Yakima, WA",WA,Real Estate Sales Agents,detailed,60,14.50,0.634,0.51,33.34,69340.00,6.40,21.46,23.29,29.19,39.34,46.95,44640.00,48440.00,60710.00,81820.00,97650.00,"",""
137416,"Yakima, WA",WA,Office and Administrative Support Occupations,major,10390,0.90,114.148,0.88,21.22,44130.00,0.50,14.30,17.37,19.06,23.19,29.06,29740.00,36130.00,39640.00,48230.00,60440.00,"",""
137417,"Yakima, WA",WA,First-Line Supervisors of Office and Administrative Support Workers,detailed,760,5.00,8.395,0.82,30.06,62530.00,1.10,21.73,23.43,28.90,35.73,38.27,45190.00,48720.00,60110.00,74320.00,79600.00,"",""
137418,"Yakima, WA",WA,Bill and Account Collectors,detailed,60,11.20,0.613,0.41,22.59,47000.00,5.50,14.24,16.28,22.04,24.70,30.14,29620.00,33870.00,45850.00,51370.00,62690.00,"",""
137419,"Yakima, WA",WA,Billing and Posting Clerks,detailed,350,5.50,3.890,1.28,19.54,40640.00,0.70,17.02,17.67,17.91,22.37,22.71,35400.00,36750.00,37250.00,46530.00,47230.00,"",""
137420,"Yakima, WA",WA,"Bookkeeping, Accounting, and Auditing Clerks",detailed,930,3.50,10.162,0.95,22.33,46440.00,1.20,17.24,18.04,22.28,23.45,29.13,35850.00,37530.00,46350.00,48780.00,60600.00,"",""
137421,"Yakima, WA",WA,Payroll and Timekeeping Clerks,detailed,120,20.50,1.345,1.27,24.85,51690.00,2.80,17.68,20.16,26.38,28.78,29.82,36780.00,41930.00,54870.00,59860.00,62020.00,"",""
137422,"Yakima, WA",WA,Procurement Clerks,detailed,60,14.30,0.693,1.58,20.79,43240.00,1.80,16.20,17.74,18.75,23.06,27.33,33700.00,36890.00,39010.00,47970.00,56850.00,"",""
137423,"Yakima, WA",WA,Tellers,detailed,270,11.30,2.993,1.16,17.93,37290.00,1.30,14.19,17.16,17.58,18.13,22.08,29510.00,35690.00,36560.00,37700.00,45930.00,"",""
137424,"Yakima, WA",WA,"Court, Municipal, and License Clerks",detailed,90,5.20,0.970,0.91,22.32,46430.00,1.20,14.29,14.29,22.89,28.90,29.25,29730.00,29730.00,47610.00,60100.00,60840.00,"",""
137425,"Yakima, WA",WA,Customer Service Representatives,detailed,910,3.20,10.033,0.51,19.32,40190.00,0.70,14.21,14.63,17.81,22.26,27.96,29550.00,30420.00,37050.00,46300.00,58150.00,"",""
137426,"Yakima, WA",WA,"Eligibility Interviewers, Government Programs",detailed,200,4.50,2.178,2.03,26.59,55300.00,0.80,21.42,23.00,28.01,30.16,30.92,44560.00,47830.00,58250.00,62740.00,64320.00,"",""
137427,"Yakima, WA",WA,"Hotel, Motel, and Resort Desk Clerks",detailed,140,4.90,1.489,0.95,15.40,32020.00,2.40,13.88,13.95,14.04,14.46,17.30,28870.00,29020.00,29190.00,30080.00,35990.00,"",""
137428,"Yakima, WA",WA,"Interviewers, Except Eligibility and Loan",detailed,60,3.20,0.679,0.56,18.80,39100.00,0.50,17.48,17.48,17.48,22.04,22.04,36360.00,36360.00,36360.00,45850.00,45850.00,"",""
137429,"Yakima, WA",WA,"Library Assistants, Clerical",detailed,50,41.10,0.551,0.99,16.36,34020.00,10.80,13.69,14.28,14.35,17.88,22.81,28480.00,29700.00,29850.00,37200.00,47440.00,"",""
137430,"Yakima, WA",WA,Loan Interviewers and Clerks,detailed,40,13.60,0.451,0.27,21.40,44510.00,2.20,17.48,18.29,22.16,23.06,28.15,36360.00,38050.00,46080.00,47970.00,58550.00,"",""
137431,"Yakima, WA",WA,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,70,7.40,0.794,1.09,21.38,44470.00,0.80,17.67,18.10,21.87,23.27,26.42,36750.00,37650.00,45490.00,48400.00,54940.00,"",""
137432,"Yakima, WA",WA,Receptionists and Information Clerks,detailed,900,7.20,9.839,1.41,16.86,35080.00,0.90,13.96,14.18,17.23,17.64,21.28,29030.00,29490.00,35840.00,36700.00,44260.00,"",""
137433,"Yakima, WA",WA,"Information and Record Clerks, All Other",detailed,110,5.50,1.161,1.05,20.18,41980.00,0.90,13.78,16.95,21.70,22.94,25.20,28650.00,35250.00,45140.00,47700.00,52420.00,"",""
137434,"Yakima, WA",WA,Cargo and Freight Agents,detailed,40,18.10,0.473,0.78,32.71,68030.00,11.00,17.61,18.29,23.10,43.99,47.64,36630.00,38050.00,48040.00,91510.00,99080.00,"",""
137435,"Yakima, WA",WA,Public Safety Telecommunicators,detailed,80,24.80,0.859,1.25,26.06,54210.00,4.30,17.76,22.58,28.78,29.03,34.34,36950.00,46970.00,59860.00,60390.00,71430.00,"",""
137436,"Yakima, WA",WA,"Dispatchers, Except Police, Fire, and Ambulance",detailed,130,6.40,1.427,1.03,22.12,46020.00,1.60,14.69,17.88,22.42,24.52,29.52,30540.00,37180.00,46640.00,51010.00,61390.00,"",""
137437,"Yakima, WA",WA,Postal Service Clerks,detailed,40,0.00,0.483,0.86,25.96,53990.00,0.00,22.15,23.64,25.62,30.87,31.49,46070.00,49170.00,53280.00,64210.00,65500.00,"",""
137438,"Yakima, WA",WA,Postal Service Mail Carriers,detailed,220,0.00,2.449,1.03,25.43,52890.00,0.00,19.01,19.06,23.43,32.32,32.62,39540.00,39640.00,48730.00,67230.00,67850.00,"",""
137439,"Yakima, WA",WA,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,40,0.00,0.417,0.52,24.20,50330.00,0.00,18.69,18.85,23.21,30.20,30.87,38880.00,39210.00,48280.00,62820.00,64210.00,"",""
137440,"Yakima, WA",WA,"Production, Planning, and Expediting Clerks",detailed,200,6.60,2.151,0.83,23.04,47920.00,3.00,15.64,17.96,22.40,27.78,30.69,32540.00,37350.00,46590.00,57790.00,63840.00,"",""
137441,"Yakima, WA",WA,"Shipping, Receiving, and Inventory Clerks",detailed,580,6.60,6.396,1.13,18.42,38310.00,1.70,14.31,15.29,17.76,20.41,22.85,29770.00,31800.00,36930.00,42460.00,47530.00,"",""
137442,"Yakima, WA",WA,Executive Secretaries and Executive Administrative Assistants,detailed,110,9.90,1.207,0.36,30.51,63460.00,1.40,21.64,27.02,29.94,36.37,38.21,45010.00,56200.00,62280.00,75650.00,79470.00,"",""
137443,"Yakima, WA",WA,Legal Secretaries and Administrative Assistants,detailed,90,18.40,1.037,0.94,22.71,47240.00,2.50,17.77,18.03,22.26,23.02,28.76,36950.00,37490.00,46310.00,47880.00,59820.00,"",""
137444,"Yakima, WA",WA,Medical Secretaries and Administrative Assistants,detailed,220,7.60,2.428,0.52,18.90,39310.00,1.10,16.66,17.48,17.48,21.63,22.62,34660.00,36360.00,36360.00,45000.00,47050.00,"",""
137445,"Yakima, WA",WA,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,990,2.20,10.828,0.84,21.49,44690.00,0.40,17.12,18.06,22.26,23.19,28.31,35610.00,37550.00,46300.00,48230.00,58870.00,"",""
137446,"Yakima, WA",WA,"Office Clerks, General",detailed,1600,2.80,17.561,0.96,19.38,40300.00,0.50,14.18,16.48,17.91,22.12,25.11,29490.00,34280.00,37250.00,46010.00,52230.00,"",""
137447,"Yakima, WA",WA,"Office and Administrative Support Workers, All Other",detailed,70,4.40,0.760,0.73,18.65,38800.00,0.70,14.40,14.40,18.26,22.18,23.16,29950.00,29950.00,37990.00,46130.00,48170.00,"",""
137448,"Yakima, WA",WA,"Farming, Fishing, and Forestry Occupations",major,5050,8.60,55.495,17.28,15.73,32710.00,1.10,13.69,13.69,14.35,14.53,18.31,28480.00,28480.00,29860.00,30210.00,38090.00,"",""
137449,"Yakima, WA",WA,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,270,13.80,2.938,16.06,23.99,49900.00,2.90,14.77,18.14,18.31,29.27,36.66,30710.00,37720.00,38090.00,60880.00,76250.00,"",""
137450,"Yakima, WA",WA,Agricultural Inspectors,detailed,140,4.40,1.510,15.61,27.29,56770.00,0.70,21.00,23.00,27.33,28.01,35.44,43680.00,47830.00,56850.00,58250.00,73710.00,"",""
137451,"Yakima, WA",WA,"Graders and Sorters, Agricultural Products",detailed,1440,12.00,15.833,87.27,14.50,30150.00,0.80,14.34,14.35,14.36,14.37,14.51,29830.00,29850.00,29860.00,29880.00,30170.00,"",""
137452,"Yakima, WA",WA,Agricultural Equipment Operators,detailed,260,24.20,2.910,15.66,15.46,32170.00,2.90,14.35,14.44,14.52,14.55,17.99,29840.00,30020.00,30200.00,30270.00,37420.00,"",""
137453,"Yakima, WA",WA,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,2800,9.20,30.715,15.61,14.76,30700.00,1.50,13.69,13.69,13.84,14.40,17.64,28480.00,28480.00,28790.00,29950.00,36690.00,"",""
137454,"Yakima, WA",WA,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,80,13.60,0.898,3.71,17.62,36650.00,3.90,13.95,14.35,15.20,18.15,22.98,29010.00,29840.00,31610.00,37750.00,47800.00,"",""
137455,"Yakima, WA",WA,Construction and Extraction Occupations,major,3430,3.00,37.671,0.91,28.15,58550.00,1.40,17.44,21.26,25.77,34.79,44.75,36270.00,44220.00,53610.00,72370.00,93080.00,"",""
137456,"Yakima, WA",WA,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,310,19.30,3.454,0.73,37.44,77880.00,6.30,22.56,26.27,37.10,46.28,57.52,46910.00,54650.00,77160.00,96260.00,119630.00,"",""
137457,"Yakima, WA",WA,Carpenters,detailed,530,6.60,5.827,1.23,28.42,59120.00,5.20,17.80,21.86,23.93,33.43,45.17,37030.00,45460.00,49780.00,69540.00,93950.00,"",""
137458,"Yakima, WA",WA,Tile and Stone Setters,detailed,30,13.10,0.338,1.16,21.46,44630.00,3.20,17.63,18.38,22.48,23.37,27.59,36670.00,38240.00,46760.00,48610.00,57390.00,"",""
137459,"Yakima, WA",WA,Cement Masons and Concrete Finishers,detailed,100,10.50,1.106,0.83,29.11,60550.00,3.90,17.89,22.40,29.01,29.91,43.91,37210.00,46590.00,60330.00,62210.00,91330.00,"",""
137460,"Yakima, WA",WA,Construction Laborers,detailed,620,8.10,6.854,1.00,22.55,46900.00,2.00,14.54,17.82,22.02,27.68,30.39,30250.00,37070.00,45800.00,57570.00,63210.00,"",""
137461,"Yakima, WA",WA,Operating Engineers and Other Construction Equipment Operators,detailed,190,10.20,2.099,0.73,29.67,61710.00,3.30,18.19,22.78,28.78,34.57,45.07,37840.00,47380.00,59860.00,71900.00,93740.00,"",""
137462,"Yakima, WA",WA,Drywall and Ceiling Tile Installers,detailed,90,19.30,0.937,1.36,25.77,53600.00,8.70,14.26,14.26,27.64,33.20,42.21,29660.00,29660.00,57480.00,69060.00,87800.00,"",""
137463,"Yakima, WA",WA,Electricians,detailed,410,7.10,4.529,0.98,32.07,66700.00,2.10,17.48,22.14,29.33,38.35,48.39,36350.00,46050.00,61000.00,79780.00,100650.00,"",""
137464,"Yakima, WA",WA,"Painters, Construction and Maintenance",detailed,180,7.40,1.987,1.31,22.04,45840.00,2.30,16.41,17.16,22.13,26.07,26.91,34140.00,35700.00,46030.00,54230.00,55960.00,"",""
137465,"Yakima, WA",WA,"Plumbers, Pipefitters, and Steamfitters",detailed,210,10.80,2.311,0.78,33.94,70590.00,4.80,17.73,22.62,29.11,38.75,57.41,36890.00,47040.00,60540.00,80590.00,119400.00,"",""
137466,"Yakima, WA",WA,Roofers,detailed,120,9.00,1.369,1.49,26.96,56070.00,2.90,18.05,22.39,28.01,28.58,34.87,37540.00,46560.00,58260.00,59440.00,72530.00,"",""
137467,"Yakima, WA",WA,Sheet Metal Workers,detailed,60,20.40,0.635,0.73,33.01,68660.00,6.00,16.21,22.14,34.84,37.02,59.17,33710.00,46040.00,72460.00,77000.00,123080.00,"",""
137468,"Yakima, WA",WA,Construction and Building Inspectors,detailed,50,8.00,0.541,0.65,36.33,75570.00,1.60,23.66,29.91,39.07,39.58,45.44,49220.00,62220.00,81260.00,82330.00,94510.00,"",""
137469,"Yakima, WA",WA,Highway Maintenance Workers,detailed,160,5.40,1.793,1.79,25.78,53620.00,0.70,22.58,22.70,27.33,28.83,29.69,46970.00,47220.00,56850.00,59970.00,61760.00,"",""
137470,"Yakima, WA",WA,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,40,6.20,0.439,2.16,21.91,45580.00,1.70,17.11,17.67,22.42,22.85,28.97,35590.00,36750.00,46640.00,47530.00,60260.00,"",""
137471,"Yakima, WA",WA,"Installation, Maintenance, and Repair Occupations",major,3870,2.30,42.554,1.08,25.14,52290.00,0.70,15.64,17.86,22.80,29.17,36.59,32540.00,37150.00,47420.00,60660.00,76100.00,"",""
137472,"Yakima, WA",WA,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,370,3.00,4.068,1.09,36.28,75470.00,1.10,22.86,29.01,36.41,42.96,50.62,47560.00,60330.00,75740.00,89360.00,105290.00,"",""
137473,"Yakima, WA",WA,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,50,23.10,0.494,0.40,29.86,62110.00,2.80,22.55,28.86,29.25,31.31,36.59,46890.00,60020.00,60850.00,65130.00,76110.00,"",""
137474,"Yakima, WA",WA,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,40,6.50,0.459,1.27,30.04,62480.00,0.90,25.85,26.88,26.88,32.29,40.57,53770.00,55910.00,55910.00,67160.00,84390.00,"",""
